Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,65167,-,-,-,37.44,-122.17,-8,23,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,Clearsky GHI
2022,7,26,23,30,0,0
2022,7,26,23,45,0,0
2022,7,27,0,0,0,0
2022,7,27,0,15,0,0
2022,7,27,0,30,0,0
2022,7,27,0,45,0,0
2022,7,27,1,0,0,0
2022,7,27,1,15,0,0
2022,7,27,1,30,0,0
2022,7,27,1,45,0,0
2022,7,27,2,0,0,0
2022,7,27,2,15,0,0
2022,7,27,2,30,0,0
2022,7,27,2,45,0,0
2022,7,27,3,0,0,0
2022,7,27,3,15,0,0
2022,7,27,3,30,0,0
2022,7,27,3,45,0,0
2022,7,27,4,0,0,0
2022,7,27,4,15,0,0
2022,7,27,4,30,0,0
2022,7,27,4,45,0,0
2022,7,27,5,0,0,0
2022,7,27,5,15,0,0
2022,7,27,5,30,30,30
2022,7,27,5,45,64,64
2022,7,27,6,0,104,104
2022,7,27,6,15,149,149
2022,7,27,6,30,197,197
2022,7,27,6,45,246,246
2022,7,27,7,0,130,297
2022,7,27,7,15,158,349
2022,7,27,7,30,183,400
2022,7,27,7,45,221,451
2022,7,27,8,0,284,500
2022,7,27,8,15,549,549
2022,7,27,8,30,597,597
2022,7,27,8,45,642,642
2022,7,27,9,0,686,686
2022,7,27,9,15,728,728
2022,7,27,9,30,767,767
2022,7,27,9,45,810,810
2022,7,27,10,0,844,844
2022,7,27,10,15,872,872
2022,7,27,10,30,900,900
2022,7,27,10,45,924,924
2022,7,27,11,0,945,945
2022,7,27,11,15,962,962
2022,7,27,11,30,975,975
2022,7,27,11,45,985,985
2022,7,27,12,0,988,988
2022,7,27,12,15,990,990
2022,7,27,12,30,989,989
2022,7,27,12,45,979,979
2022,7,27,13,0,970,970
2022,7,27,13,15,957,957
2022,7,27,13,30,940,940
2022,7,27,13,45,920,920
2022,7,27,14,0,896,896
2022,7,27,14,15,869,869
2022,7,27,14,30,838,838
2022,7,27,14,45,805,805
2022,7,27,15,0,768,768
2022,7,27,15,15,729,729
2022,7,27,15,30,688,688
2022,7,27,15,45,644,644
2022,7,27,16,0,598,598
2022,7,27,16,15,550,550
2022,7,27,16,30,501,501
2022,7,27,16,45,451,451
2022,7,27,17,0,400,400
2022,7,27,17,15,348,348
2022,7,27,17,30,297,297
2022,7,27,17,45,245,245
2022,7,27,18,0,196,196
2022,7,27,18,15,148,148
2022,7,27,18,30,104,104
2022,7,27,18,45,62,62
2022,7,27,19,0,30,30
2022,7,27,19,15,0,0
2022,7,27,19,30,0,0
2022,7,27,19,45,0,0
2022,7,27,20,0,0,0
2022,7,27,20,15,0,0
2022,7,27,20,30,0,0
2022,7,27,20,45,0,0
2022,7,27,21,0,0,0
2022,7,27,21,15,0,0
2022,7,27,21,30,0,0
2022,7,27,21,45,0,0
2022,7,27,22,0,0,0
2022,7,27,22,15,0,0
2022,7,27,22,30,0,0
2022,7,27,22,45,0,0
2022,7,27,23,0,0,0
2022,7,27,23,15,0,0
2022,7,27,23,30,0,0
2022,7,27,23,45,0,0
2022,7,28,0,0,0,0
2022,7,28,0,15,0,0
2022,7,28,0,30,0,0
2022,7,28,0,45,0,0
2022,7,28,1,0,0,0
2022,7,28,1,15,0,0
2022,7,28,1,30,0,0
2022,7,28,1,45,0,0
2022,7,28,2,0,0,0
2022,7,28,2,15,0,0
2022,7,28,2,30,0,0
2022,7,28,2,45,0,0
2022,7,28,3,0,0,0
2022,7,28,3,15,0,0
2022,7,28,3,30,0,0
2022,7,28,3,45,0,0
2022,7,28,4,0,0,0
2022,7,28,4,15,0,0
2022,7,28,4,30,0,0
2022,7,28,4,45,0,0
2022,7,28,5,0,0,0
2022,7,28,5,15,0,0
2022,7,28,5,30,28,28
2022,7,28,5,45,60,60
2022,7,28,6,0,100,100
2022,7,28,6,15,144,144
2022,7,28,6,30,191,191
2022,7,28,6,45,240,240
2022,7,28,7,0,291,291
2022,7,28,7,15,342,342
2022,7,28,7,30,391,391
2022,7,28,7,45,442,442
2022,7,28,8,0,492,492
2022,7,28,8,15,540,540
2022,7,28,8,30,588,588
2022,7,28,8,45,634,634
2022,7,28,9,0,676,676
2022,7,28,9,15,718,718
2022,7,28,9,30,757,757
2022,7,28,9,45,788,788
2022,7,28,10,0,822,822
2022,7,28,10,15,852,852
2022,7,28,10,30,877,877
2022,7,28,10,45,903,903
2022,7,28,11,0,923,923
2022,7,28,11,15,940,940
2022,7,28,11,30,953,953
2022,7,28,11,45,964,964
2022,7,28,12,0,969,969
2022,7,28,12,15,971,971
2022,7,28,12,30,970,970
2022,7,28,12,45,956,956
2022,7,28,13,0,947,947
2022,7,28,13,15,933,933
2022,7,28,13,30,914,914
2022,7,28,13,45,895,895
2022,7,28,14,0,871,871
2022,7,28,14,15,844,844
2022,7,28,14,30,814,814
2022,7,28,14,45,781,781
2022,7,28,15,0,745,745
2022,7,28,15,15,704,704
2022,7,28,15,30,485,663
2022,7,28,15,45,442,621
2022,7,28,16,0,548,575
2022,7,28,16,15,377,528
2022,7,28,16,30,319,480
2022,7,28,16,45,431,431
2022,7,28,17,0,381,381
2022,7,28,17,15,330,330
2022,7,28,17,30,280,280
2022,7,28,17,45,232,232
2022,7,28,18,0,183,183
2022,7,28,18,15,137,137
2022,7,28,18,30,94,94
2022,7,28,18,45,57,57
2022,7,28,19,0,26,26
2022,7,28,19,15,0,0
2022,7,28,19,30,0,0
2022,7,28,19,45,0,0
2022,7,28,20,0,0,0
2022,7,28,20,15,0,0
2022,7,28,20,30,0,0
2022,7,28,20,45,0,0
2022,7,28,21,0,0,0
2022,7,28,21,15,0,0
2022,7,28,21,30,0,0
2022,7,28,21,45,0,0
2022,7,28,22,0,0,0
2022,7,28,22,15,0,0
2022,7,28,22,30,0,0
2022,7,28,22,45,0,0
2022,7,28,23,0,0,0
2022,7,28,23,15,0,0
2022,7,28,23,30,0,0
2022,7,28,23,45,0,0
2022,7,29,0,0,0,0
2022,7,29,0,15,0,0
2022,7,29,0,30,0,0
2022,7,29,0,45,0,0
2022,7,29,1,0,0,0
2022,7,29,1,15,0,0
2022,7,29,1,30,0,0
2022,7,29,1,45,0,0
2022,7,29,2,0,0,0
2022,7,29,2,15,0,0
2022,7,29,2,30,0,0
2022,7,29,2,45,0,0
2022,7,29,3,0,0,0
2022,7,29,3,15,0,0
2022,7,29,3,30,0,0
2022,7,29,3,45,0,0
2022,7,29,4,0,0,0
2022,7,29,4,15,0,0
2022,7,29,4,30,0,0
2022,7,29,4,45,0,0
2022,7,29,5,0,0,0
2022,7,29,5,15,0,0
2022,7,29,5,30,14,26
2022,7,29,5,45,40,57
2022,7,29,6,0,65,96
2022,7,29,6,15,55,139
2022,7,29,6,30,69,185
2022,7,29,6,45,92,233
2022,7,29,7,0,169,282
2022,7,29,7,15,198,332
2022,7,29,7,30,283,382
2022,7,29,7,45,339,432
2022,7,29,8,0,368,481
2022,7,29,8,15,504,530
2022,7,29,8,30,576,576
2022,7,29,8,45,621,621
2022,7,29,9,0,665,665
2022,7,29,9,15,706,706
2022,7,29,9,30,744,744
2022,7,29,9,45,776,776
2022,7,29,10,0,810,810
2022,7,29,10,15,841,841
2022,7,29,10,30,868,868
2022,7,29,10,45,892,892
2022,7,29,11,0,912,912
2022,7,29,11,15,929,929
2022,7,29,11,30,942,942
2022,7,29,11,45,954,954
2022,7,29,12,0,889,960
2022,7,29,12,15,857,961
2022,7,29,12,30,822,960
2022,7,29,12,45,659,946
2022,7,29,13,0,665,937
2022,7,29,13,15,671,924
2022,7,29,13,30,637,907
2022,7,29,13,45,641,888
2022,7,29,14,0,652,864
2022,7,29,14,15,623,837
2022,7,29,14,30,776,806
2022,7,29,14,45,774,774
2022,7,29,15,0,738,738
2022,7,29,15,15,699,699
2022,7,29,15,30,658,658
2022,7,29,15,45,616,616
2022,7,29,16,0,571,571
2022,7,29,16,15,524,524
2022,7,29,16,30,475,475
2022,7,29,16,45,427,427
2022,7,29,17,0,377,377
2022,7,29,17,15,327,327
2022,7,29,17,30,277,277
2022,7,29,17,45,227,227
2022,7,29,18,0,179,179
2022,7,29,18,15,134,134
2022,7,29,18,30,92,92
2022,7,29,18,45,54,54
2022,7,29,19,0,24,24
2022,7,29,19,15,0,0
2022,7,29,19,30,0,0
2022,7,29,19,45,0,0
2022,7,29,20,0,0,0
2022,7,29,20,15,0,0
2022,7,29,20,30,0,0
2022,7,29,20,45,0,0
2022,7,29,21,0,0,0
2022,7,29,21,15,0,0
2022,7,29,21,30,0,0
2022,7,29,21,45,0,0
2022,7,29,22,0,0,0
2022,7,29,22,15,0,0
2022,7,29,22,30,0,0
2022,7,29,22,45,0,0
2022,7,29,23,0,0,0
2022,7,29,23,15,0,0
2022,7,29,23,30,0,0
2022,7,29,23,45,0,0
2022,7,30,0,0,0,0
2022,7,30,0,15,0,0
2022,7,30,0,30,0,0
2022,7,30,0,45,0,0
2022,7,30,1,0,0,0
2022,7,30,1,15,0,0
2022,7,30,1,30,0,0
2022,7,30,1,45,0,0
2022,7,30,2,0,0,0
2022,7,30,2,15,0,0
2022,7,30,2,30,0,0
2022,7,30,2,45,0,0
2022,7,30,3,0,0,0
2022,7,30,3,15,0,0
2022,7,30,3,30,0,0
2022,7,30,3,45,0,0
2022,7,30,4,0,0,0
2022,7,30,4,15,0,0
2022,7,30,4,30,0,0
2022,7,30,4,45,0,0
2022,7,30,5,0,0,0
2022,7,30,5,15,0,0
2022,7,30,5,30,21,21
2022,7,30,5,45,38,49
2022,7,30,6,0,85,85
2022,7,30,6,15,126,126
2022,7,30,6,30,170,170
2022,7,30,6,45,215,215
2022,7,30,7,0,153,263
2022,7,30,7,15,312,312
2022,7,30,7,30,361,361
2022,7,30,7,45,410,410
2022,7,30,8,0,458,458
2022,7,30,8,15,505,505
2022,7,30,8,30,552,552
2022,7,30,8,45,597,597
2022,7,30,9,0,640,640
2022,7,30,9,15,627,680
2022,7,30,9,30,677,718
2022,7,30,9,45,717,747
2022,7,30,10,0,680,780
2022,7,30,10,15,773,809
2022,7,30,10,30,836,836
2022,7,30,10,45,769,860
2022,7,30,11,0,755,880
2022,7,30,11,15,850,896
2022,7,30,11,30,635,909
2022,7,30,11,45,214,920
2022,7,30,12,0,486,926
2022,7,30,12,15,536,928
2022,7,30,12,30,580,926
2022,7,30,12,45,555,924
2022,7,30,13,0,550,915
2022,7,30,13,15,572,902
2022,7,30,13,30,338,885
2022,7,30,13,45,288,866
2022,7,30,14,0,794,843
2022,7,30,14,15,816,816
2022,7,30,14,30,640,786
2022,7,30,14,45,474,755
2022,7,30,15,0,480,719
2022,7,30,15,15,565,681
2022,7,30,15,30,472,641
2022,7,30,15,45,561,598
2022,7,30,16,0,538,553
2022,7,30,16,15,507,507
2022,7,30,16,30,460,460
2022,7,30,16,45,412,412
2022,7,30,17,0,363,363
2022,7,30,17,15,314,314
2022,7,30,17,30,265,265
2022,7,30,17,45,217,217
2022,7,30,18,0,170,170
2022,7,30,18,15,127,127
2022,7,30,18,30,67,86
2022,7,30,18,45,49,49
2022,7,30,19,0,21,21
2022,7,30,19,15,0,0
2022,7,30,19,30,0,0
2022,7,30,19,45,0,0
2022,7,30,20,0,0,0
2022,7,30,20,15,0,0
2022,7,30,20,30,0,0
2022,7,30,20,45,0,0
2022,7,30,21,0,0,0
2022,7,30,21,15,0,0
2022,7,30,21,30,0,0
2022,7,30,21,45,0,0
2022,7,30,22,0,0,0
2022,7,30,22,15,0,0
2022,7,30,22,30,0,0
2022,7,30,22,45,0,0
2022,7,30,23,0,0,0
2022,7,30,23,15,0,0
2022,7,30,23,30,0,0
2022,7,30,23,45,0,0
2022,7,31,0,0,0,0
2022,7,31,0,15,0,0
2022,7,31,0,30,0,0
2022,7,31,0,45,0,0
2022,7,31,1,0,0,0
2022,7,31,1,15,0,0
2022,7,31,1,30,0,0
2022,7,31,1,45,0,0
2022,7,31,2,0,0,0
2022,7,31,2,15,0,0
2022,7,31,2,30,0,0
2022,7,31,2,45,0,0
2022,7,31,3,0,0,0
2022,7,31,3,15,0,0
2022,7,31,3,30,0,0
2022,7,31,3,45,0,0
2022,7,31,4,0,0,0
2022,7,31,4,15,0,0
2022,7,31,4,30,0,0
2022,7,31,4,45,0,0
2022,7,31,5,0,0,0
2022,7,31,5,15,0,0
2022,7,31,5,30,14,20
2022,7,31,5,45,49,49
2022,7,31,6,0,85,85
2022,7,31,6,15,125,125
2022,7,31,6,30,170,170
2022,7,31,6,45,216,216
2022,7,31,7,0,122,264
2022,7,31,7,15,313,313
2022,7,31,7,30,280,362
2022,7,31,7,45,287,410
2022,7,31,8,0,282,459
2022,7,31,8,15,391,506
2022,7,31,8,30,552,552
2022,7,31,8,45,590,598
2022,7,31,9,0,641,641
2022,7,31,9,15,578,680
2022,7,31,9,30,607,718
2022,7,31,9,45,593,744
2022,7,31,10,0,548,777
2022,7,31,10,15,633,806
2022,7,31,10,30,592,833
2022,7,31,10,45,701,857
2022,7,31,11,0,595,877
2022,7,31,11,15,385,893
2022,7,31,11,30,65,906
2022,7,31,11,45,276,916
2022,7,31,12,0,248,922
2022,7,31,12,15,250,923
2022,7,31,12,30,215,922
2022,7,31,12,45,336,918
2022,7,31,13,0,100,909
2022,7,31,13,15,248,896
2022,7,31,13,30,187,879
2022,7,31,13,45,136,860
2022,7,31,14,0,272,837
2022,7,31,14,15,365,810
2022,7,31,14,30,741,780
2022,7,31,14,45,467,747
2022,7,31,15,0,514,712
2022,7,31,15,15,675,675
2022,7,31,15,30,634,634
2022,7,31,15,45,591,591
2022,7,31,16,0,547,547
2022,7,31,16,15,488,501
2022,7,31,16,30,332,454
2022,7,31,16,45,293,406
2022,7,31,17,0,302,358
2022,7,31,17,15,210,309
2022,7,31,17,30,151,260
2022,7,31,17,45,86,214
2022,7,31,18,0,52,168
2022,7,31,18,15,10,124
2022,7,31,18,30,9,83
2022,7,31,18,45,8,48
2022,7,31,19,0,6,20
2022,7,31,19,15,0,0
2022,7,31,19,30,0,0
2022,7,31,19,45,0,0
2022,7,31,20,0,0,0
2022,7,31,20,15,0,0
2022,7,31,20,30,0,0
2022,7,31,20,45,0,0
2022,7,31,21,0,0,0
2022,7,31,21,15,0,0
2022,7,31,21,30,0,0
2022,7,31,21,45,0,0
2022,7,31,22,0,0,0
2022,7,31,22,15,0,0
2022,7,31,22,30,0,0
2022,7,31,22,45,0,0
2022,7,31,23,0,0,0
2022,7,31,23,15,0,0
2022,7,31,23,30,0,0
2022,7,31,23,45,0,0
2022,8,1,0,0,0,0
2022,8,1,0,15,0,0
2022,8,1,0,30,0,0
2022,8,1,0,45,0,0
2022,8,1,1,0,0,0
2022,8,1,1,15,0,0
2022,8,1,1,30,0,0
2022,8,1,1,45,0,0
2022,8,1,2,0,0,0
2022,8,1,2,15,0,0
2022,8,1,2,30,0,0
2022,8,1,2,45,0,0
2022,8,1,3,0,0,0
2022,8,1,3,15,0,0
2022,8,1,3,30,0,0
2022,8,1,3,45,0,0
2022,8,1,4,0,0,0
2022,8,1,4,15,0,0
2022,8,1,4,30,0,0
2022,8,1,4,45,0,0
2022,8,1,5,0,0,0
2022,8,1,5,15,0,0
2022,8,1,5,30,8,19
2022,8,1,5,45,12,46
2022,8,1,6,0,47,81
2022,8,1,6,15,3,121
2022,8,1,6,30,4,165
2022,8,1,6,45,102,210
2022,8,1,7,0,223,257
2022,8,1,7,15,209,305
2022,8,1,7,30,192,353
2022,8,1,7,45,159,401
2022,8,1,8,0,306,448
2022,8,1,8,15,212,495
2022,8,1,8,30,64,541
2022,8,1,8,45,297,585
2022,8,1,9,0,478,626
2022,8,1,9,15,358,666
2022,8,1,9,30,142,704
2022,8,1,9,45,386,748
2022,8,1,10,0,521,781
2022,8,1,10,15,585,811
2022,8,1,10,30,673,837
2022,8,1,10,45,206,862
2022,8,1,11,0,634,882
2022,8,1,11,15,691,899
2022,8,1,11,30,800,912
2022,8,1,11,45,708,923
2022,8,1,12,0,514,928
2022,8,1,12,15,701,930
2022,8,1,12,30,632,929
2022,8,1,12,45,860,923
2022,8,1,13,0,915,915
2022,8,1,13,15,902,902
2022,8,1,13,30,885,885
2022,8,1,13,45,719,869
2022,8,1,14,0,703,845
2022,8,1,14,15,308,820
2022,8,1,14,30,30,790
2022,8,1,14,45,509,759
2022,8,1,15,0,611,723
2022,8,1,15,15,685,685
2022,8,1,15,30,645,645
2022,8,1,15,45,605,605
2022,8,1,16,0,560,560
2022,8,1,16,15,513,513
2022,8,1,16,30,466,466
2022,8,1,16,45,419,419
2022,8,1,17,0,370,370
2022,8,1,17,15,320,320
2022,8,1,17,30,271,271
2022,8,1,17,45,222,222
2022,8,1,18,0,175,175
2022,8,1,18,15,130,130
2022,8,1,18,30,87,87
2022,8,1,18,45,39,50
2022,8,1,19,0,12,21
2022,8,1,19,15,0,0
2022,8,1,19,30,0,0
2022,8,1,19,45,0,0
2022,8,1,20,0,0,0
2022,8,1,20,15,0,0
2022,8,1,20,30,0,0
2022,8,1,20,45,0,0
2022,8,1,21,0,0,0
2022,8,1,21,15,0,0
2022,8,1,21,30,0,0
2022,8,1,21,45,0,0
2022,8,1,22,0,0,0
2022,8,1,22,15,0,0
2022,8,1,22,30,0,0
2022,8,1,22,45,0,0
2022,8,1,23,0,0,0
2022,8,1,23,15,0,0
2022,8,1,23,30,0,0
2022,8,1,23,45,0,0
2022,8,2,0,0,0,0
2022,8,2,0,15,0,0
2022,8,2,0,30,0,0
2022,8,2,0,45,0,0
2022,8,2,1,0,0,0
2022,8,2,1,15,0,0
2022,8,2,1,30,0,0
2022,8,2,1,45,0,0
2022,8,2,2,0,0,0
2022,8,2,2,15,0,0
2022,8,2,2,30,0,0
2022,8,2,2,45,0,0
2022,8,2,3,0,0,0
2022,8,2,3,15,0,0
2022,8,2,3,30,0,0
2022,8,2,3,45,0,0
2022,8,2,4,0,0,0
2022,8,2,4,15,0,0
2022,8,2,4,30,0,0
2022,8,2,4,45,0,0
2022,8,2,5,0,0,0
2022,8,2,5,15,0,0
2022,8,2,5,30,21,21
2022,8,2,5,45,50,50
2022,8,2,6,0,87,87
2022,8,2,6,15,129,129
2022,8,2,6,30,174,174
2022,8,2,6,45,222,222
2022,8,2,7,0,271,271
2022,8,2,7,15,320,320
2022,8,2,7,30,369,369
2022,8,2,7,45,418,418
2022,8,2,8,0,467,467
2022,8,2,8,15,515,515
2022,8,2,8,30,560,560
2022,8,2,8,45,605,605
2022,8,2,9,0,648,648
2022,8,2,9,15,688,688
2022,8,2,9,30,726,726
2022,8,2,9,45,706,759
2022,8,2,10,0,740,792
2022,8,2,10,15,771,821
2022,8,2,10,30,720,848
2022,8,2,10,45,664,872
2022,8,2,11,0,697,892
2022,8,2,11,15,672,908
2022,8,2,11,30,676,921
2022,8,2,11,45,833,931
2022,8,2,12,0,857,937
2022,8,2,12,15,806,939
2022,8,2,12,30,491,937
2022,8,2,12,45,450,929
2022,8,2,13,0,398,919
2022,8,2,13,15,572,906
2022,8,2,13,30,891,891
2022,8,2,13,45,872,872
2022,8,2,14,0,671,849
2022,8,2,14,15,822,822
2022,8,2,14,30,792,792
2022,8,2,14,45,760,760
2022,8,2,15,0,725,725
2022,8,2,15,15,686,686
2022,8,2,15,30,476,646
2022,8,2,15,45,418,604
2022,8,2,16,0,536,560
2022,8,2,16,15,483,512
2022,8,2,16,30,408,465
2022,8,2,16,45,389,418
2022,8,2,17,0,368,368
2022,8,2,17,15,219,319
2022,8,2,17,30,203,269
2022,8,2,17,45,140,221
2022,8,2,18,0,142,174
2022,8,2,18,15,47,128
2022,8,2,18,30,86,86
2022,8,2,18,45,49,49
2022,8,2,19,0,14,21
2022,8,2,19,15,0,0
2022,8,2,19,30,0,0
2022,8,2,19,45,0,0
2022,8,2,20,0,0,0
2022,8,2,20,15,0,0
2022,8,2,20,30,0,0
2022,8,2,20,45,0,0
2022,8,2,21,0,0,0
2022,8,2,21,15,0,0
2022,8,2,21,30,0,0
2022,8,2,21,45,0,0
2022,8,2,22,0,0,0
2022,8,2,22,15,0,0
2022,8,2,22,30,0,0
2022,8,2,22,45,0,0
2022,8,2,23,0,0,0
2022,8,2,23,15,0,0
2022,8,2,23,30,0,0
2022,8,2,23,45,0,0
2022,8,3,0,0,0,0
2022,8,3,0,15,0,0
2022,8,3,0,30,0,0
2022,8,3,0,45,0,0
2022,8,3,1,0,0,0
2022,8,3,1,15,0,0
2022,8,3,1,30,0,0
2022,8,3,1,45,0,0
2022,8,3,2,0,0,0
2022,8,3,2,15,0,0
2022,8,3,2,30,0,0
2022,8,3,2,45,0,0
2022,8,3,3,0,0,0
2022,8,3,3,15,0,0
2022,8,3,3,30,0,0
2022,8,3,3,45,0,0
2022,8,3,4,0,0,0
2022,8,3,4,15,0,0
2022,8,3,4,30,0,0
2022,8,3,4,45,0,0
2022,8,3,5,0,0,0
2022,8,3,5,15,0,0
2022,8,3,5,30,22,22
2022,8,3,5,45,33,52
2022,8,3,6,0,43,91
2022,8,3,6,15,66,135
2022,8,3,6,30,94,181
2022,8,3,6,45,230,230
2022,8,3,7,0,280,280
2022,8,3,7,15,331,331
2022,8,3,7,30,381,381
2022,8,3,7,45,432,432
2022,8,3,8,0,480,480
2022,8,3,8,15,528,528
2022,8,3,8,30,575,575
2022,8,3,8,45,621,621
2022,8,3,9,0,664,664
2022,8,3,9,15,705,705
2022,8,3,9,30,744,744
2022,8,3,9,45,777,777
2022,8,3,10,0,810,810
2022,8,3,10,15,840,840
2022,8,3,10,30,867,867
2022,8,3,10,45,890,890
2022,8,3,11,0,911,911
2022,8,3,11,15,926,926
2022,8,3,11,30,939,939
2022,8,3,11,45,948,948
2022,8,3,12,0,953,953
2022,8,3,12,15,955,955
2022,8,3,12,30,953,953
2022,8,3,12,45,946,946
2022,8,3,13,0,936,936
2022,8,3,13,15,923,923
2022,8,3,13,30,906,906
2022,8,3,13,45,886,886
2022,8,3,14,0,862,862
2022,8,3,14,15,835,835
2022,8,3,14,30,805,805
2022,8,3,14,45,771,771
2022,8,3,15,0,735,735
2022,8,3,15,15,697,697
2022,8,3,15,30,656,656
2022,8,3,15,45,612,612
2022,8,3,16,0,567,567
2022,8,3,16,15,520,520
2022,8,3,16,30,472,472
2022,8,3,16,45,423,423
2022,8,3,17,0,373,373
2022,8,3,17,15,322,322
2022,8,3,17,30,272,272
2022,8,3,17,45,222,222
2022,8,3,18,0,174,174
2022,8,3,18,15,128,128
2022,8,3,18,30,86,86
2022,8,3,18,45,48,48
2022,8,3,19,0,19,19
2022,8,3,19,15,0,0
2022,8,3,19,30,0,0
2022,8,3,19,45,0,0
2022,8,3,20,0,0,0
2022,8,3,20,15,0,0
2022,8,3,20,30,0,0
2022,8,3,20,45,0,0
2022,8,3,21,0,0,0
2022,8,3,21,15,0,0
2022,8,3,21,30,0,0
2022,8,3,21,45,0,0
2022,8,3,22,0,0,0
2022,8,3,22,15,0,0
2022,8,3,22,30,0,0
2022,8,3,22,45,0,0
2022,8,3,23,0,0,0
2022,8,3,23,15,0,0
2022,8,3,23,30,0,0
2022,8,3,23,45,0,0
2022,8,4,0,0,0,0
2022,8,4,0,15,0,0
2022,8,4,0,30,0,0
2022,8,4,0,45,0,0
2022,8,4,1,0,0,0
2022,8,4,1,15,0,0
2022,8,4,1,30,0,0
2022,8,4,1,45,0,0
2022,8,4,2,0,0,0
2022,8,4,2,15,0,0
2022,8,4,2,30,0,0
2022,8,4,2,45,0,0
2022,8,4,3,0,0,0
2022,8,4,3,15,0,0
2022,8,4,3,30,0,0
2022,8,4,3,45,0,0
2022,8,4,4,0,0,0
2022,8,4,4,15,0,0
2022,8,4,4,30,0,0
2022,8,4,4,45,0,0
2022,8,4,5,0,0,0
2022,8,4,5,15,0,0
2022,8,4,5,30,18,18
2022,8,4,5,45,46,46
2022,8,4,6,0,82,82
2022,8,4,6,15,124,124
2022,8,4,6,30,169,169
